uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max
2438,23,50,test,0.7432959577739323,476.87,3.82799852002672,92.37,0.4981538104335835,False,1,STATION_KEEPING,4,pulsed,0.4751092151629259,0.01,1.0,1.0,60.0
2439,23,51,test,0.750944892854696,476.87,3.622867191444672,92.37,0.3775301933842425,False,1,STATION_KEEPING,4,pulsed,0.36006564663828744,0.01,1.0,1.0,60.0
2440,23,52,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2441,23,53,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2442,23,54,test,1.097913703574983,90.08,6.098215406564553,2.61,1.0746077733162904,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2443,23,55,test,1.0969832846292882,657.58,18.835818800119466,37.5,1.0895648347015108,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2444,23,56,test,0.4368174850712706,2255.15,9.060734631824603,6.94,0.2949240887337137,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2445,23,57,test,0.9688352269439536,959.28,40.07948091605924,9.46,1.0751558015971272,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2446,23,58,test,0.0,0.04,,91.53,1.2498678653966575,True,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2447,23,59,test,0.8621761446724052,955.73,10.847156947558258,9.82,0.9239456233940618,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2448,23,60,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2449,23,61,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2450,23,62,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2451,23,63,test,0.6488831437276604,13.4,5.321971249118074,7.82,0.7610348855625801,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2452,23,64,test,1.0602761113838794,597.75,20.31315847297961,96.14,0.988098531969191,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2453,23,65,test,0.3197298953880313,2282.02,11.143948113373916,2.33,0.2299142635828366,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2454,23,66,test,0.8447241740338127,1149.92,5.258832105474526,57.79,0.9052398832118458,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2455,23,67,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2456,23,68,test,0.698686111319012,931.11,7.94960083366323,116.16,0.74779177564966,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2457,23,69,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2458,23,70,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2459,23,71,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2460,23,72,test,0.0,0.05,,65.06,0.6010130201612441,False,0,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2461,23,73,test,0.576281402600133,668.5,19.000105915029483,13.49,0.6221506660301916,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2462,23,74,test,0.2565208760348321,2281.53,20.71500273804076,2.3000000000000003,0.1781177964706018,False,1,STATION_KEEPING,4,pulsed,0.8127621923631444,0.01,1.0,1.0,60.0
2463,23,75,test,0.5096772044710517,77.18,27.474119875898552,687.96,0.629401538405448,False,1,STATION_KEEPING,4,pulsed,0.09715442146826496,0.01,1.0,1.0,60.0
2464,23,76,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2465,23,77,test,0.5762433423674264,1032.64,3.7269458584139312,23.15,0.5669734631100797,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2466,23,78,test,0.5723613217975907,0.04,,28.51,0.6760128997592906,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2467,23,79,test,1.5068513500341842,284.7,4.132594270548532,3.9,1.410651964758768,False,1,STATION_KEEPING,4,pulsed,0.8032252287336425,0.01,1.0,1.0,60.0
2468,23,80,test,1.323783405539004,298.99,6.774088583787016,2.94,1.3030228223846327,True,1,STATION_KEEPING,4,pulsed,0.7791815873295627,0.01,1.0,1.0,60.0
2469,23,81,test,1.1873469812132724,291.27,2.747735161542362,4.66,1.0148189634344122,True,1,STATION_KEEPING,4,pulsed,0.5911726389590826,0.01,1.0,1.0,60.0
2470,23,82,test,1.064900224638416,186.5,4.972020604389904,63.07,1.0611730269469812,False,1,STATION_KEEPING,4,pulsed,0.39581753905122397,0.01,1.0,1.0,60.0
2471,23,83,test,0.6627196437274055,291.34000000000003,4.72775550820453,2.72,0.7021074221469201,False,1,STATION_KEEPING,4,pulsed,0.40910395273656747,0.01,1.0,1.0,60.0
2472,23,84,test,0.685885300380814,66.99,2.912361643180346,135.05,0.7434321010341904,False,1,STATION_KEEPING,4,pulsed,0.09960503289656084,0.01,1.0,1.0,60.0
2473,23,85,test,1.5056560091208755,476.9,3.8206299926295104,92.37,0.9087811996378764,False,1,STATION_KEEPING,4,pulsed,0.8667955082146065,0.01,1.0,1.0,60.0
2474,23,86,test,1.3331732287966294,476.87,3.820546388504436,92.37,0.7907410578820394,False,1,STATION_KEEPING,4,pulsed,0.7541613765444163,0.01,1.0,1.0,60.0
2475,23,87,test,1.085133157453633,476.9,3.896404643317108,92.37,0.6803527451075634,False,1,STATION_KEEPING,4,pulsed,0.648920448283594,0.01,1.0,1.0,60.0
2476,23,88,test,1.117440556035146,476.78,3.776226830677549,92.43,0.6187145217330932,True,1,STATION_KEEPING,4,pulsed,0.5899814193438083,0.01,1.0,1.0,60.0
2477,23,89,test,0.8037130695801682,476.88,3.474213087828511,92.36,0.4480806100190661,True,1,STATION_KEEPING,4,pulsed,0.4273613626117845,0.01,1.0,1.0,60.0
2478,23,90,test,0.6035603270986231,476.88,3.7560825327179033,92.38,0.3475665371945344,False,1,STATION_KEEPING,4,pulsed,0.33149506051465916,0.01,1.0,1.0,60.0
2479,23,91,test,0.4983660255073349,296.06,42.376196069687104,2.5,0.3873001031908891,False,1,STATION_KEEPING,4,pulsed,0.22932813710138925,0.01,1.0,1.0,60.0
2480,23,92,test,0.3913050984274375,298.2,4.193114238455025,2.41,0.269407878336067,True,1,STATION_KEEPING,4,pulsed,0.16067485863963035,0.01,1.0,1.0,60.0
2481,23,93,test,0.4470504035833259,476.93,3.886972329518084,92.34,0.283350330848918,False,1,STATION_KEEPING,4,pulsed,0.2702765465835489,0.01,1.0,1.0,60.0
2482,23,94,test,0.4223598406470814,476.86,3.7361377111227942,92.39,0.2248938412223272,False,1,STATION_KEEPING,4,pulsed,0.2144857542505579,0.01,1.0,1.0,60.0
2483,23,95,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2484,23,96,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2485,23,97,test,0.5155847898349638,174.18,8.483363905536567,21.12,0.5086305821885848,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2486,23,98,test,0.4759337258431035,723.0,19.59116945373752,7.52,0.5192323155346366,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2487,23,99,test,0.2233833008120998,2278.87,2.098263336667639,2.31,0.1403278737704202,False,1,STATION_KEEPING,4,pulsed,0.6395779633983948,0.01,1.0,1.0,60.0
2488,23,100,test,0.51508756706421,540.4300000000001,26.817480158270172,708.57,0.5447243613684832,False,1,STATION_KEEPING,4,pulsed,0.5887707732287388,0.01,1.0,1.0,60.0
2489,23,101,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2490,23,102,test,0.4797437693257793,837.39,4.831354330659553,88.25,0.4556517769162873,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2491,23,103,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2492,23,104,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2493,23,105,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2494,23,106,test,0.3370019142730747,126.41,5.273368333730515,2.65,0.3803831391383424,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2495,23,107,test,0.3316441271471196,527.1800000000001,21.971741665611148,54.93,0.411913633381475,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2496,23,108,test,0.1810068803075768,2248.0,1.9279141162136864,2.32,0.1170679936387816,False,1,STATION_KEEPING,4,pulsed,0.5263376993999621,0.01,1.0,1.0,60.0
2497,23,109,test,0.4169427145443993,1149.42,6.95885624111204,121.91,0.431959892589994,False,1,STATION_KEEPING,4,pulsed,0.9930066794815818,0.01,1.0,1.0,60.0
2498,23,110,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2499,23,111,test,0.3385473316433647,976.0,13.28250472686794,7.0,0.3784992426340762,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2500,23,112,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2501,24,1,test,2.112811418333193,299.94,15.633384297285524,1.26,1.26813527904519,False,1,STATION_KEEPING,4,pulsed,0.7607289911936286,0.01,1.0,1.0,60.0
2502,24,2,test,1.8173791785210176,299.96,5.456058500217963,1.26,1.074186807184141,False,1,STATION_KEEPING,4,pulsed,0.6444261493659098,0.01,1.0,1.0,60.0
2503,24,3,test,1.5436489371497717,299.96,3.160611481809936,1.26,0.914366938418747,False,1,STATION_KEEPING,4,pulsed,0.5485470136961746,0.01,1.0,1.0,60.0
2504,24,4,test,1.2229482572586934,299.95,92.56164732563064,1.25,0.7608512187008689,False,1,STATION_KEEPING,4,pulsed,0.45643464609865125,0.01,1.0,1.0,60.0
2505,24,5,test,1.0919198863576876,299.97,35.01055983060302,1.24,0.6173637104477753,False,1,STATION_KEEPING,4,pulsed,0.37038118444603835,0.01,1.0,1.0,60.0
2506,24,6,test,0.8368512743702847,299.98,26.28433631256128,1.23,0.4920652283373689,False,1,STATION_KEEPING,4,pulsed,0.29521945439328784,0.01,1.0,1.0,60.0
2507,24,7,test,1.7499886935147109,475.75,4.696870219610328,92.4,1.223685951258177,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2508,24,8,test,1.4759278301011456,476.87,3.9218762272851775,91.28,1.0656987466913936,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2509,24,9,test,1.3525545796997014,476.75,3.799168743976375,91.35,0.893157635437803,False,1,STATION_KEEPING,4,pulsed,0.8516258053899453,0.01,1.0,1.0,60.0
2510,24,10,test,1.132361369733864,476.83,3.9369192042850063,91.3,0.7396331287857297,False,1,STATION_KEEPING,4,pulsed,0.705358529597799,0.01,1.0,1.0,60.0
2511,24,11,test,0.9198983874711388,476.79,4.119005378798623,91.3,0.6124487126356953,False,1,STATION_KEEPING,4,pulsed,0.5840188433951464,0.01,1.0,1.0,60.0
2512,24,12,test,0.8182700246040285,476.81,3.900193159475242,91.29,0.4812569448725119,False,1,STATION_KEEPING,4,pulsed,0.45893624776932485,0.01,1.0,1.0,60.0
2513,24,13,test,0.0,0.0,,,0.0,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2514,24,14,test,2.1562582883151205,3.23,1.5296392813544712,1.41,1.826536663327959,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2515,24,15,test,1.8275314628136616,205.95,8.127515646559013,1.26,1.212517539128556,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2516,24,16,test,2.255066192752743,745.82,18.989550572674577,1.27,1.1938302691482776,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2517,24,17,test,0.0,2218.2200000000003,10.15671624888964,1.22,0.5305946155329384,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2518,24,18,test,2.0397152416253785,1486.5,1.7389884352011342,7.35,1.7109246960277988,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2519,24,19,test,0.0,0.02,,55.63,1.9590220954191349,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2520,24,20,test,2.220965698374917,1079.97,5.703517788640936,1.26,1.1515947300743066,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2521,24,21,test,1.7078697965917051,302.27,63.92950661276183,1.37,1.3287530798113054,False,1,PHASE_ADJUSTMENT,2,continuous,0.8032843868691265,0.1,10.0,10.0,300.0
2522,24,22,test,0.0,0.0,,,0.0,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2523,24,23,test,1.2020920096564325,0.06,,1.57,1.4402655577687888,True,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2524,24,24,test,1.731023719440207,205.95,6.2960217215795735,1.26,0.9887694203060632,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2525,24,25,test,2.0424059601187787,745.96,17.898164496809905,1.25,0.9884063996686896,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2526,24,26,test,0.0,2343.48,2.0939169647618407,1.2,0.4356533456237359,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2527,24,27,test,1.7104101484112817,1465.31,21.081324403373944,14.24,1.4684003230621183,True,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2528,24,28,test,0.0,211.98,3.778970594204021,38.78,1.7706556983003727,False,0,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
2529,24,29,test,1.7896971341122656,995.97,17.68316329832526,1.25,0.9567619623321676,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2530,24,30,test,1.5363085893294366,309.17,4.516816701830463,1.58,1.1930079254632762,False,1,PHASE_ADJUSTMENT,2,continuous,0.7376845206309622,0.1,10.0,10.0,300.0
2531,24,31,test,1.0404828057961342,8.31,20.388146771219173,162.5,1.3553712837419918,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2532,24,32,test,1.061706636230158,0.16,1.3165456474238564,4.69,1.2007151935916034,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2533,24,33,test,1.250003496756764,205.99,7.325743626844246,1.25,0.8024458670891362,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2534,24,34,test,1.5336680636866686,745.91,18.31655635430898,1.26,0.8189451797634456,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2535,24,35,test,0.0,2295.07,1.986856004995404,1.19,0.3556485633286195,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2536,24,36,test,1.4735438178134908,1472.47,6.647455984410122,1.64,1.1943572461476988,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2537,24,37,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2538,24,38,test,1.3319744281715111,952.95,4.600028861939151,1.27,0.7910176237803128,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2539,24,39,test,1.1723710712241295,322.29,5.084021168222423,1.33,0.9210632847057254,False,1,PHASE_ADJUSTMENT,2,continuous,0.5936989720556165,0.1,10.0,10.0,300.0
2540,24,40,test,2.0091592404338616,299.98,3.728624662041452,1.24,1.0588614416013236,False,1,STATION_KEEPING,4,pulsed,0.6352745105031301,0.01,1.0,1.0,60.0
2541,24,41,test,1.4424351935519466,299.96,4.125985941574375,1.26,0.916019222408632,False,1,STATION_KEEPING,4,pulsed,0.5495382519073865,0.01,1.0,1.0,60.0
2542,24,42,test,1.1794295536064494,299.96,5.449924910717038,1.26,0.7920614580323161,False,1,STATION_KEEPING,4,pulsed,0.47517350990274704,0.01,1.0,1.0,60.0
2543,24,43,test,1.242580782545769,299.97,3.733196338118001,1.25,0.6554335678126441,False,1,STATION_KEEPING,4,pulsed,0.3932208146735177,0.01,1.0,1.0,60.0
2544,24,44,test,1.1474822155784752,299.96,3.970065711571252,1.25,0.5343314613807792,False,1,STATION_KEEPING,4,pulsed,0.32055613031155705,0.01,1.0,1.0,60.0
2545,24,45,test,0.7378587965457675,299.94,1.344952161180812,1.28,0.428582279209072,False,1,STATION_KEEPING,4,pulsed,0.2570979376519381,0.01,1.0,1.0,60.0
2546,24,46,test,1.9827196147973465,476.76,4.703333527140829,91.3,1.0122717077495398,False,1,STATION_KEEPING,4,pulsed,0.9652213187733413,0.01,1.0,1.0,60.0
2547,24,47,test,1.3871247410616714,475.62,3.812961845473928,92.41,0.9006955824390817,False,1,STATION_KEEPING,4,pulsed,0.856777665839352,0.01,1.0,1.0,60.0
2548,24,48,test,1.156076903358491,476.84,3.844552264324115,91.29,0.7670020968810249,False,1,STATION_KEEPING,4,pulsed,0.7314745597534958,0.01,1.0,1.0,60.0
2549,24,49,test,1.278501854749727,472.43,3.698304651924477,95.72,0.6465324210903752,False,1,STATION_KEEPING,4,pulsed,0.6108826233914519,0.01,1.0,1.0,60.0
2550,24,50,test,0.8053023778649688,191.94,1.7185586807985922,376.25,0.4809126268906947,True,1,STATION_KEEPING,4,pulsed,0.18461273921079988,0.01,1.0,1.0,60.0
2551,24,51,test,0.6424429186083684,476.87,3.988452998565839,91.29,0.4168077655850056,False,1,STATION_KEEPING,4,pulsed,0.3975262383490432,0.01,1.0,1.0,60.0
2552,24,52,test,0.0,0.0,,149.6,1.044143727226991,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2553,24,53,test,0.7983506450935011,0.05,,3.66,0.9242287475480871,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2554,24,54,test,1.177961068318485,205.92,5.742030910780962,1.27,0.6380476795721365,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2555,24,55,test,1.3597748669664158,745.92,25.024023193464863,1.26,0.644971171550256,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2556,24,56,test,0.0,2259.71,5.591915449993817,1.26,0.2856695176654542,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2557,24,57,test,1.419154371596654,1429.34,2.316272746845094,8.700000000000001,0.9822455833508826,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2558,24,58,test,0.7994033831109408,0.0,,44.63,1.0313543736763722,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2559,24,59,test,1.0943950412038916,1087.96,12.93568835750482,1.25,0.6216607376472433,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2560,24,60,test,0.9711498174709864,208.45,3.024454853667072,2.62,0.84959554678008,False,1,PHASE_ADJUSTMENT,2,continuous,0.35419638345261534,0.1,10.0,10.0,300.0
2561,24,61,test,0.0,0.0,,144.5,0.8279931167674701,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2562,24,62,test,0.6156384714876894,5.03,1.2875560732028577,1.63,0.7207081910130566,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2563,24,63,test,0.8924178718381114,205.96,5.51866020090236,1.27,0.5121118362958025,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2564,24,64,test,0.8524074547495368,745.9300000000001,18.39874430718292,1.26,0.5101475536785314,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2565,24,65,test,0.0,2282.11,3.97515119650683,1.21,0.2256771645002682,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2566,24,66,test,0.99028052782424,1468.63,43.99849197129483,14.63,0.7564017070808505,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2567,24,67,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2568,24,68,test,0.95822960648111,1066.97,6.227581925628528,1.26,0.4968418103898824,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2569,24,69,test,0.7772143702838907,190.08,3.088320811057748,1.5,0.664787435795154,False,1,PHASE_ADJUSTMENT,2,continuous,0.25272559159188573,0.1,10.0,10.0,300.0
2570,24,70,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2571,24,71,test,0.4591234969102573,0.0,,5.55,0.5534372251278554,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
2572,24,72,test,0.6496698285800985,205.99,5.860804922545907,1.24,0.3919033641888049,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2573,24,73,test,0.7171859713725636,745.94,19.08604491103721,1.27,0.3956655372269372,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
2574,24,74,test,0.0,2281.54,11.957351648332637,1.19,0.1724947600875184,False,0,STATION_KEEPING,4,pulsed,0.7871073898601535,0.01,1.0,1.0,60.0
2575,24,75,test,0.6325689889746351,1494.0,24.574949662811584,2.88,0.5815157822014745,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
2576,24,76,test,0.0,0.04,,192.56,0.6564544760836608,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
2577,24,77,test,0.7370884496936613,1057.99,3.7691609635218937,1.24,0.3892352004259549,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
2578,24,78,test,0.6366700191581165,246.06,2.703140025533811,1.36,0.4755301987201142,False,1,PHASE_ADJUSTMENT,2,continuous,0.2340179213941426,0.1,10.0,10.0,300.0
2579,24,79,test,1.8225100769661864,299.93,7.506816868039132,1.27,0.9569751258302246,True,1,STATION_KEEPING,4,pulsed,0.5740510989805185,0.01,1.0,1.0,60.0
2580,24,80,test,1.3745630669074071,299.95,3.187017626484282,1.25,0.8270158096942958,False,1,STATION_KEEPING,4,pulsed,0.49612678423560796,0.01,1.0,1.0,60.0
2581,24,81,test,1.2637367093443843,299.94,5.8437692790479385,1.29,0.7046331834589008,False,1,STATION_KEEPING,4,pulsed,0.4226953540933254,0.01,1.0,1.0,60.0
2582,24,82,test,1.0887115442983857,299.97,9.16869549687581,1.25,0.587346485758483,False,1,STATION_KEEPING,4,pulsed,0.3523726506659443,0.01,1.0,1.0,60.0
2583,24,83,test,0.938219235638565,299.94,3.15862467876059,1.26,0.4832358833122861,False,1,STATION_KEEPING,4,pulsed,0.2898835416813742,0.01,1.0,1.0,60.0
2584,24,84,test,0.6931631286824591,300.0,76.23076511248088,1.23,0.3811385066850699,True,1,STATION_KEEPING,4,pulsed,0.22868310401104192,0.01,1.0,1.0,60.0
2585,24,85,test,1.5854869850900744,476.81,4.178807052323448,91.29,0.921373306355454,False,1,STATION_KEEPING,4,pulsed,0.878640012406688,0.01,1.0,1.0,60.0
2586,24,86,test,1.2572577738562558,476.77,4.043682893227853,91.33,0.8001269619586246,False,1,STATION_KEEPING,4,pulsed,0.762953063306027,0.01,1.0,1.0,60.0
2587,24,87,test,1.0700881409809673,476.83,4.00561171597346,91.29,0.6972273316618056,False,1,STATION_KEEPING,4,pulsed,0.6649178171125975,0.01,1.0,1.0,60.0
2588,24,88,test,0.8723054282375335,476.81,3.539840797594419,91.26,0.5737094896762798,False,1,STATION_KEEPING,4,pulsed,0.5471008435450939,0.01,1.0,1.0,60.0
2589,24,89,test,0.7018471815963895,473.53,4.032486290364545,94.59,0.4695980535163642,False,1,STATION_KEEPING,4,pulsed,0.44473753256320786,0.01,1.0,1.0,60.0
2590,24,90,test,0.5710590202492043,476.86,3.852703829476836,91.3,0.3757283631466424,False,1,STATION_KEEPING,4,pulsed,0.3583396545002158,0.01,1.0,1.0,60.0
2591,24,91,test,0.7003982535502172,299.94,12.960974551954571,1.27,0.3253192277599407,False,1,STATION_KEEPING,4,pulsed,0.1951524983486332,0.01,1.0,1.0,60.0
2592,24,92,test,0.5373395185020513,299.98,3.50863186114598,1.24,0.2674100581645264,False,1,STATION_KEEPING,4,pulsed,0.16043533849638927,0.01,1.0,1.0,60.0
2593,24,93,test,0.4488771902609396,476.82,3.614232444233012,91.26,0.31349652447779,False,1,STATION_KEEPING,4,pulsed,0.29896282560299964,0.01,1.0,1.0,60.0
2594,24,94,test,0.3986075146400664,474.6,3.6821886893222096,93.52,0.2639791593189079,False,1,STATION_KEEPING,4,pulsed,0.2505690180255074,0.01,1.0,1.0,60.0
